date,clients,female,email,live_with_parents,work,family,state,education,age,monthly_spent_electronics
4/30/18 0:00,3353,1,1,1,3,3,3,3,87,4750
1/31/18 0:00,3354,0,1,0,5,1,3,3,84,5750
1/31/18 0:00,3355,0,1,0,2,5,6,1,62,4000
2/28/18 0:00,3356,1,1,1,3,1,6,5,78,4083.333333
1/31/18 0:00,3357,1,1,0,6,0,6,4,76,6250
10/31/17 0:00,3358,0,1,0,6,4,5,1,63,5750
2/28/18 0:00,3359,1,1,1,2,0,1,3,67,5000
8/31/18 0:00,3360,1,1,0,2,2,3,4,67,3416.666667
5/31/18 0:00,3361,0,0,0,2,0,5,5,27,8833.333333
4/30/18 0:00,3362,1,1,1,3,0,1,4,76,2916.666667
4/30/18 0:00,3363,0,1,0,3,0,6,5,33,5000
5/31/18 0:00,3364,0,1,0,3,0,6,5,27,4583.333333
11/30/17 0:00,3365,0,1,1,3,0,6,5,38,5333.333333
3/31/18 0:00,3366,0,1,0,3,0,4,2,50,5750
3/31/18 0:00,3367,0,1,0,5,0,1,5,62,3666.666667
2/28/18 0:00,3368,1,1,0,3,2,5,3,30,6000
2/28/18 0:00,3369,9,1,1,1,0,5,2,39,4916.666667
2/28/18 0:00,3370,1,1,1,6,0,5,1,36,5333.333333
3/31/18 0:00,3371,1,0,0,1,0,2,1,77,3333.333333
3/31/18 0:00,3372,1,1,0,4,0,3,1,60,3333.333333
11/30/17 0:00,3373,1,0,1,2,0,6,5,1003,4500
2/28/18 0:00,3374,0,1,0,2,0,4,1,91,2750
12/31/17 0:00,3375,1,1,1,2,0,4,4,43,3750
2/28/18 0:00,3376,0,0,1,6,0,6,2,32,6833.333333
6/30/18 0:00,3377,0,1,1,4,5,1,3,74,2833.333333
7/31/18 0:00,3378,1,1,0,2,0,6,4,38,4416.666667
11/30/17 0:00,3379,1,1,0,3,0,6,1,50,833.3333333
11/30/17 0:00,3380,1,1,0,3,0,6,1,50,833.3333333
10/31/18 0:00,3381,1,1,0,2,2,5,4,69,4916.666667
10/31/18 0:00,3382,0,0,0,3,3,4,1,67,4583.333333
12/31/17 0:00,3383,1,1,0,2,0,5,2,63,3750
11/30/17 0:00,3384,0,1,0,2,3,5,2,46,5666.666667
12/31/17 0:00,3385,1,1,0,5,1,6,1,87,2583.333333
4/30/18 0:00,3386,1,1,0,5,0,1,1,73,6333.333333
8/31/18 0:00,3387,0,1,1,4,0,5,1,1003,2833.333333
10/31/18 0:00,3388,1,0,1,1,0,6,1,34,5500
7/31/18 0:00,3389,0,1,0,2,1,6,5,33,4333.333333
3/31/18 0:00,3390,1,1,1,3,0,4,5,53,7416.666667
11/30/17 0:00,3391,1,1,1,1,2,2,3,33,5666.666667
8/31/18 0:00,3392,0,1,1,4,0,5,1,65,7250
8/31/18 0:00,3393,1,1,0,2,1,5,5,59,6833.333333
9/30/18 0:00,3394,0,1,0,5,3,5,4,83,5916.666667
4/30/18 0:00,3395,0,0,1,3,0,5,3,91,7333.333333
7/31/18 0:00,3396,1,1,1,2,2,6,3,1003,6333.333333
3/31/18 0:00,3397,0,0,0,2,0,5,4,65,6000
11/30/17 0:00,3398,0,1,0,3,0,1,1,79,4333.333333
11/30/17 0:00,3399,0,0,0,1,0,6,2,66,3416.666667
3/31/18 0:00,3400,0,1,0,3,0,6,3,39,3250
9/30/18 0:00,3401,1,1,0,1,4,1,3,64,3916.666667
1/31/18 0:00,3402,1,1,0,3,0,6,1,43,4083.333333
4/30/18 0:00,3403,0,1,1,5,0,4,5,39,2416.666667
7/31/18 0:00,3404,1,1,0,2,0,6,2,1003,6333.333333
6/30/18 0:00,3405,0,1,0,1,0,4,3,39,5416.666667
1/31/18 0:00,3406,1,1,1,3,0,2,5,33,7083.333333
10/31/18 0:00,3407,0,1,1,3,2,4,5,60,7666.666667
7/31/18 0:00,3408,1,1,1,1,0,4,1,74,3166.666667
7/31/18 0:00,3409,0,1,1,1,0,6,2,89,1916.666667
10/31/17 0:00,3410,1,1,0,5,1,2,3,49,5333.333333
3/31/18 0:00,3411,1,1,1,1,0,5,5,73,9000
12/31/17 0:00,3412,0,0,0,3,0,5,1,73,4083.333333
3/31/18 0:00,3413,1,1,0,1,3,3,5,38,4666.666667
2/28/18 0:00,3414,1,1,0,1,4,5,3,50,8250
9/30/18 0:00,3415,1,1,1,4,0,6,1,38,4416.666667
3/31/18 0:00,3416,1,1,0,2,1,5,5,36,1416.666667
3/31/18 0:00,3417,0,1,0,5,0,6,1,67,2166.666667
4/30/18 0:00,3418,1,1,1,1,0,6,1,51,7083.333333
1/31/18 0:00,3419,1,1,1,4,3,4,5,48,6000
11/30/17 0:00,3420,1,1,1,4,5,1,5,69,4583.333333
9/30/18 0:00,3421,0,1,1,2,0,3,4,85,6083.333333
12/31/17 0:00,3422,0,1,0,2,0,1,5,42,3000
5/31/18 0:00,3423,1,1,1,1,0,4,1,87,6416.666667
3/31/18 0:00,3424,1,1,1,3,0,1,1,33,5833.333333
10/31/17 0:00,3425,0,0,1,2,0,6,1,56,3333.333333
1/31/18 0:00,3426,0,1,0,2,2,6,1,70,3750
3/31/18 0:00,3427,1,1,0,2,0,6,1,85,3166.666667
3/31/18 0:00,3428,1,1,1,6,0,3,2,59,1750
1/31/18 0:00,3429,1,0,0,4,5,6,4,68,3666.666667
1/31/18 0:00,3430,1,1,0,3,1,5,1,56,8166.666667
7/31/18 0:00,3431,1,1,1,2,1,4,5,38,4000
1/31/18 0:00,3432,1,0,0,1,0,6,1,37,6916.666667
10/31/18 0:00,3433,0,1,1,2,0,4,3,61,6416.666667
6/30/18 0:00,3434,0,1,1,2,0,4,5,64,5333.333333
11/30/17 0:00,3435,1,0,1,2,1,5,2,26,5666.666667
8/31/18 0:00,3436,1,1,1,5,0,5,4,65,5416.666667
7/31/18 0:00,3437,0,1,0,4,4,6,1,62,5500
4/30/18 0:00,3438,1,1,1,2,1,6,4,27,5250
5/31/18 0:00,3439,0,0,0,2,0,2,2,41,5750
1/31/18 0:00,3440,1,0,1,2,0,4,1,68,6083.333333
2/28/18 0:00,3441,1,1,0,1,0,5,2,38,5500
7/31/18 0:00,3442,1,1,0,1,0,6,3,71,5916.666667
9/30/18 0:00,3443,0,1,0,2,0,4,4,46,4666.666667
10/31/18 0:00,3444,1,1,0,4,0,6,3,53,3916.666667
4/30/18 0:00,3445,1,1,1,4,4,6,5,57,6333.333333
1/31/18 0:00,3446,1,0,0,2,2,5,5,52,4000
1/31/18 0:00,3447,0,0,0,2,0,6,3,71,2666.666667
9/30/18 0:00,3448,1,1,1,2,2,2,2,60,6583.333333
10/31/18 0:00,3449,1,1,0,2,0,5,1,62,6333.333333
5/31/18 0:00,3450,0,0,0,5,4,1,2,51,4250
3/31/18 0:00,3451,0,0,0,3,0,6,1,59,7000
12/31/17 0:00,3452,1,1,0,3,0,6,1,36,5500
9/30/18 0:00,3453,1,1,0,3,0,6,1,81,5166.666667
6/30/18 0:00,3454,0,1,0,1,0,5,4,54,4583.333333
2/28/18 0:00,3455,0,1,1,2,0,5,5,38,4416.666667
10/31/17 0:00,3456,0,1,0,2,0,3,2,73,3000
1/31/18 0:00,3457,1,0,1,1,1,5,1,67,6666.666667
6/30/18 0:00,3458,1,0,1,3,5,5,1,50,4833.333333
3/31/18 0:00,3459,0,1,0,3,0,3,2,84,3666.666667
7/31/18 0:00,3460,0,0,0,4,0,3,1,62,833.3333333
7/31/18 0:00,3461,0,0,0,4,0,3,1,62,833.3333333
4/30/18 0:00,3462,1,1,1,1,1,6,5,86,5250
6/30/18 0:00,3463,1,1,0,2,0,6,1,1003,7166.666667
8/31/18 0:00,3464,1,1,1,3,2,3,2,29,5333.333333
2/28/18 0:00,3465,0,0,0,1,0,4,5,75,5166.666667
12/31/17 0:00,3466,0,1,1,2,0,1,4,38,7500
3/31/18 0:00,3467,0,0,0,2,0,1,2,51,4916.666667
11/30/17 0:00,3468,1,0,0,5,0,6,4,38,1833.333333
7/31/18 0:00,3469,0,1,1,1,2,4,1,61,1750
4/30/18 0:00,3470,1,1,0,2,2,5,3,51,4416.666667
3/31/18 0:00,3471,0,1,0,5,0,2,3,63,2750
10/31/17 0:00,3472,1,1,0,1,1,4,3,52,3166.666667
5/31/18 0:00,3473,0,0,1,1,0,6,1,75,5333.333333
2/28/18 0:00,3474,1,0,0,1,0,4,4,64,3416.666667
3/31/18 0:00,3475,1,1,0,2,1,6,5,32,4833.333333
1/31/18 0:00,3476,1,1,0,2,0,5,3,65,6083.333333
12/31/17 0:00,3477,0,1,1,2,0,4,5,29,3666.666667
8/31/18 0:00,3478,0,1,0,3,0,6,3,51,3000
5/31/18 0:00,3479,1,0,1,4,0,6,3,61,8916.666667
8/31/18 0:00,3480,1,1,1,2,2,1,1,32,6250
5/31/18 0:00,3481,1,1,1,1,0,2,3,63,4083.333333
6/30/18 0:00,3482,1,1,0,5,0,2,4,65,3583.333333
10/31/17 0:00,3483,1,1,1,2,2,6,2,64,5833.333333
8/31/18 0:00,3484,0,1,0,1,0,5,3,41,4083.333333
8/31/18 0:00,3485,1,1,0,2,4,6,1,62,5333.333333
8/31/18 0:00,3486,1,1,0,2,4,3,2,38,1500
8/31/18 0:00,3487,0,1,0,3,0,3,5,26,6083.333333
12/31/17 0:00,3488,1,1,0,1,1,1,2,60,5083.333333
11/30/17 0:00,3489,0,1,0,2,3,3,4,39,6416.666667
8/31/18 0:00,3490,1,0,0,3,0,2,3,49,7416.666667
5/31/18 0:00,3491,1,0,0,2,0,1,3,70,5916.666667
5/31/18 0:00,3492,0,0,0,2,3,5,4,59,3750
9/30/18 0:00,3493,0,1,0,1,0,3,1,34,5916.666667
4/30/18 0:00,3494,1,1,0,6,0,6,4,73,3333.333333
9/30/18 0:00,3495,1,1,0,2,0,5,4,36,8916.666667
8/31/18 0:00,3496,1,0,0,2,0,4,2,92,2916.666667
12/31/17 0:00,3497,1,1,1,1,1,1,2,52,3916.666667
10/31/17 0:00,3498,1,1,0,1,0,5,5,86,2750
12/31/17 0:00,3499,1,1,0,3,0,5,2,65,7333.333333
6/30/18 0:00,3500,1,1,0,6,0,6,2,44,6666.666667
12/31/17 0:00,3501,0,1,0,3,1,2,1,75,3416.666667
5/31/18 0:00,3502,1,1,0,4,0,6,1,53,5750
10/31/17 0:00,3503,1,1,0,1,0,5,4,81,3833.333333
11/30/17 0:00,3504,1,1,1,3,2,3,2,49,3750
11/30/17 0:00,3505,0,1,0,6,1,3,3,61,5333.333333
6/30/18 0:00,3506,1,1,1,2,3,1,1,50,5250
11/30/17 0:00,3507,0,0,0,1,2,5,2,32,6666.666667
5/31/18 0:00,3508,1,1,0,1,0,6,2,75,4833.333333
11/30/17 0:00,3509,1,1,0,2,0,1,1,63,4833.333333
4/30/18 0:00,3510,0,0,1,1,0,4,1,54,2916.666667
9/30/18 0:00,3511,1,1,0,4,0,3,2,54,3916.666667
5/31/18 0:00,3512,1,1,0,4,0,3,5,67,5083.333333
1/31/18 0:00,3513,0,0,0,4,0,6,3,71,5500
1/31/18 0:00,3514,1,1,1,6,4,1,1,77,4416.666667
3/31/18 0:00,3515,0,1,1,1,2,5,4,69,4916.666667
1/31/18 0:00,3516,1,1,0,1,0,6,1,76,5416.666667
11/30/17 0:00,3517,1,0,1,2,2,5,1,61,6416.666667
4/30/18 0:00,3518,1,1,0,1,0,3,4,64,5750
10/31/18 0:00,3519,0,1,1,4,0,3,5,51,4583.333333
9/30/18 0:00,3520,0,1,0,3,1,4,2,1003,5500
11/30/17 0:00,3521,0,1,1,2,0,6,3,65,4000
10/31/17 0:00,3522,0,1,0,3,0,5,1,64,6166.666667
6/30/18 0:00,3523,0,1,0,3,0,6,5,30,1833.333333
9/30/18 0:00,3524,0,1,0,3,2,2,2,58,5666.666667
3/31/18 0:00,3525,1,1,1,6,1,3,3,75,4000
12/31/17 0:00,3526,1,1,0,3,2,4,3,77,5416.666667
6/30/18 0:00,3527,1,1,0,5,0,2,1,31,3666.666667
11/30/17 0:00,3528,1,1,1,2,2,6,1,26,4500
4/30/18 0:00,3529,1,0,0,2,0,3,4,40,5583.333333
9/30/18 0:00,3530,1,0,0,3,0,3,4,65,7750
7/31/18 0:00,3531,1,0,0,1,1,4,4,37,8000
4/30/18 0:00,3532,1,0,0,1,0,4,1,72,7666.666667
8/31/18 0:00,3533,1,1,0,2,1,6,3,78,4250
6/30/18 0:00,3534,1,1,0,3,0,1,4,25,3833.333333
1/31/18 0:00,3535,1,1,0,1,4,3,4,65,7083.333333
12/31/17 0:00,3536,1,0,0,6,2,6,4,45,5083.333333
2/28/18 0:00,3537,1,1,1,3,0,2,1,70,4750
1/31/18 0:00,3538,0,0,1,2,0,5,4,85,6833.333333
3/31/18 0:00,3539,0,1,0,2,0,2,5,49,6250
3/31/18 0:00,3540,0,0,1,1,0,4,2,58,5333.333333
10/31/17 0:00,3541,1,1,0,5,2,6,3,29,3250
7/31/18 0:00,3542,1,1,1,1,4,1,4,76,8916.666667
8/31/18 0:00,3543,0,1,0,1,0,6,5,57,5083.333333
3/31/18 0:00,3544,0,0,0,6,2,1,1,61,4916.666667
8/31/18 0:00,3545,1,1,0,6,3,6,3,72,5416.666667
8/31/18 0:00,3546,0,0,1,3,1,6,1,29,6166.666667
3/31/18 0:00,3547,1,0,0,3,0,6,1,53,6416.666667
2/28/18 0:00,3548,0,0,0,1,2,6,4,32,5333.333333
5/31/18 0:00,3549,0,1,0,1,2,1,2,72,7083.333333
11/30/17 0:00,3550,0,1,0,2,2,6,5,44,6000
1/31/18 0:00,3551,1,0,0,3,5,6,2,82,4666.666667
7/31/18 0:00,3552,0,1,0,3,0,5,3,31,2916.666667
5/31/18 0:00,3553,0,0,0,2,0,6,3,44,4500
3/31/18 0:00,3554,1,1,0,4,0,4,5,49,4750
2/28/18 0:00,3555,0,1,1,1,4,1,1,35,4583.333333
9/30/18 0:00,3556,1,1,0,2,0,6,3,35,7666.666667
11/30/17 0:00,3557,0,0,1,2,2,1,3,39,3916.666667
8/31/18 0:00,3558,1,1,1,2,0,5,4,42,1833.333333
12/31/17 0:00,3559,1,1,0,5,3,6,3,37,3500
10/31/17 0:00,3560,1,1,1,1,4,3,3,46,3416.666667
2/28/18 0:00,3561,1,1,0,1,1,6,2,34,1500
11/30/17 0:00,3562,1,1,0,2,2,6,1,83,3583.333333
8/31/18 0:00,3563,0,1,0,6,0,5,1,89,5083.333333
11/30/17 0:00,3564,1,0,0,1,2,5,2,51,4250
7/31/18 0:00,3565,1,1,1,6,0,4,2,49,4583.333333
12/31/17 0:00,3566,0,1,0,2,0,6,1,37,5583.333333
4/30/18 0:00,3567,0,0,0,3,0,3,5,71,3166.666667
5/31/18 0:00,3568,0,0,1,1,2,2,5,26,6500
11/30/17 0:00,3569,0,1,1,4,0,1,3,39,4500
10/31/17 0:00,3570,0,1,0,4,0,1,1,67,6916.666667
3/31/18 0:00,3571,1,1,0,2,0,5,1,50,3583.333333
9/30/18 0:00,3572,1,0,0,1,3,4,1,48,3000
5/31/18 0:00,3573,0,1,0,2,0,4,3,70,5583.333333
11/30/17 0:00,3574,1,1,0,2,0,6,4,56,5916.666667
3/31/18 0:00,3575,0,0,0,2,2,6,1,32,4500
8/31/18 0:00,3576,1,0,1,4,2,6,3,27,1666.666667
11/30/17 0:00,3577,0,1,0,5,4,1,5,34,7250
6/30/18 0:00,3578,0,1,0,3,2,6,4,30,4833.333333
12/31/17 0:00,3579,1,1,0,3,0,5,4,50,4750
9/30/18 0:00,3580,0,1,1,5,0,1,4,24,2333.333333
12/31/17 0:00,3581,1,0,1,4,0,6,2,62,2083.333333
10/31/17 0:00,3582,1,1,0,4,0,4,3,67,833.3333333
10/31/17 0:00,3583,1,1,0,4,0,4,3,67,833.3333333
5/31/18 0:00,3584,1,1,0,4,0,6,2,43,4000
8/31/18 0:00,3585,1,0,1,3,3,2,1,40,3916.666667
4/30/18 0:00,3586,0,1,1,3,1,3,1,91,4583.333333
7/31/18 0:00,3587,1,1,0,2,0,6,1,46,5333.333333
11/30/17 0:00,3588,0,1,0,3,2,5,4,35,6166.666667
12/31/17 0:00,3589,0,0,0,5,4,6,5,78,7083.333333
2/28/18 0:00,3590,0,1,1,2,4,6,1,67,6666.666667
6/30/18 0:00,3591,0,0,0,1,0,6,1,42,5500
11/30/17 0:00,3592,0,0,0,4,0,6,4,57,2750
3/31/18 0:00,3593,1,1,1,3,0,3,3,82,3583.333333
7/31/18 0:00,3594,0,1,0,3,3,6,3,39,4750
3/31/18 0:00,3595,1,1,0,1,2,3,5,58,4333.333333
10/31/17 0:00,3596,0,1,1,2,0,3,4,60,5000
8/31/18 0:00,3597,0,0,0,1,0,4,1,52,5083.333333
10/31/18 0:00,3598,1,1,0,2,2,1,3,37,7250
2/28/18 0:00,3599,0,0,0,2,0,5,4,69,3416.666667
3/31/18 0:00,3600,1,1,0,3,4,3,1,77,4083.333333
10/31/18 0:00,3601,1,1,0,1,0,4,3,62,4666.666667
10/31/17 0:00,3602,1,1,0,3,3,6,1,80,3416.666667
9/30/18 0:00,3603,0,0,0,5,4,5,3,60,8666.666667
9/30/18 0:00,3604,0,0,0,3,0,4,4,25,4250
2/28/18 0:00,3605,0,0,0,3,0,1,2,49,6833.333333
7/31/18 0:00,3606,1,0,0,1,0,5,1,49,3666.666667
1/31/18 0:00,3607,1,1,0,1,1,3,1,41,5833.333333
1/31/18 0:00,3608,0,1,0,5,0,6,5,71,4666.666667
5/31/18 0:00,3609,1,1,0,4,0,3,4,75,5250
7/31/18 0:00,3610,0,1,1,3,0,1,1,34,4000
7/31/18 0:00,3611,1,1,1,6,0,5,5,66,3833.333333
9/30/18 0:00,3612,1,1,1,2,2,6,2,51,4916.666667
8/31/18 0:00,3613,0,1,0,4,0,5,5,43,4166.666667
7/31/18 0:00,3614,0,1,0,6,0,6,5,55,5416.666667
10/31/18 0:00,3615,0,1,0,6,1,6,2,56,7583.333333
1/31/18 0:00,3616,1,1,1,6,1,3,3,211,3333.333333
12/31/17 0:00,3617,1,0,1,6,0,1,3,77,7583.333333
2/28/18 0:00,3618,0,0,1,1,0,5,5,68,5666.666667
6/30/18 0:00,3619,1,0,1,4,0,1,4,26,916.6666667
8/31/18 0:00,3620,1,1,0,1,2,5,4,29,6083.333333
8/31/18 0:00,3621,0,0,0,5,2,5,3,56,5500
3/31/18 0:00,3622,1,0,1,6,0,6,1,1003,4416.666667
8/31/18 0:00,3623,1,0,1,1,0,6,1,72,7083.333333
3/31/18 0:00,3624,0,0,0,2,3,4,2,68,3750
10/31/17 0:00,3625,0,0,0,3,0,5,2,82,2083.333333
5/31/18 0:00,3626,1,1,0,1,1,6,1,61,4500
3/31/18 0:00,3627,0,1,1,2,1,3,1,39,4916.666667
8/31/18 0:00,3628,1,0,0,3,1,2,1,78,5250
3/31/18 0:00,3629,1,1,0,2,6,5,3,76,5666.666667
2/28/18 0:00,3630,1,1,1,2,1,6,4,38,3333.333333
5/31/18 0:00,3631,1,1,0,2,3,6,2,35,2333.333333
5/31/18 0:00,3632,1,1,0,2,0,6,1,67,7333.333333
10/31/17 0:00,3633,0,0,0,1,0,6,2,81,5833.333333
4/30/18 0:00,3634,1,1,0,2,0,5,1,50,3416.666667
2/28/18 0:00,3635,0,1,0,5,0,6,3,69,5750
6/30/18 0:00,3636,0,1,0,4,0,4,1,49,3416.666667
3/31/18 0:00,3637,0,1,0,2,0,5,4,68,5250
8/31/18 0:00,3638,1,1,0,3,0,4,5,59,1083.333333
7/31/18 0:00,3639,1,0,0,2,0,6,2,59,7583.333333
7/31/18 0:00,3640,1,1,0,6,0,5,1,48,5083.333333
9/30/18 0:00,3641,1,1,0,2,2,6,5,32,5583.333333
11/30/17 0:00,3642,0,1,0,2,0,5,4,38,2500
12/31/17 0:00,3643,1,1,0,3,0,6,1,32,3916.666667
7/31/18 0:00,3644,1,1,0,6,0,6,1,51,6000
9/30/18 0:00,3645,1,1,1,2,1,1,5,24,2250
5/31/18 0:00,3646,1,1,1,2,0,3,4,74,6083.333333
5/31/18 0:00,3647,0,1,1,2,0,5,4,33,6000
11/30/17 0:00,3648,1,1,0,3,1,6,5,66,6750
10/31/17 0:00,3649,0,0,1,2,2,5,5,52,5333.333333
7/31/18 0:00,3650,0,0,1,1,0,3,3,66,2333.333333
3/31/18 0:00,3651,1,1,0,3,5,6,1,1003,7833.333333
10/31/18 0:00,3652,0,0,0,4,1,6,4,75,5083.333333
4/30/18 0:00,3653,0,1,1,2,0,3,3,40,6416.666667
1/31/18 0:00,3654,1,1,0,1,1,1,3,76,1666.666667
2/28/18 0:00,3655,0,0,0,4,0,1,5,28,3083.333333
2/28/18 0:00,3656,1,1,1,3,0,5,5,85,3416.666667
9/30/18 0:00,3657,0,1,0,5,1,3,3,41,7250
2/28/18 0:00,3658,0,1,1,2,1,5,1,35,4916.666667
4/30/18 0:00,3659,1,0,0,3,2,3,4,29,4250
10/31/18 0:00,3660,0,0,0,4,3,4,5,63,4500
10/31/18 0:00,3661,1,0,0,4,0,5,5,67,6083.333333
4/30/18 0:00,3662,0,1,0,4,0,2,1,54,7250
2/28/18 0:00,3663,1,1,0,3,2,5,1,57,3083.333333
8/31/18 0:00,3664,0,1,0,3,0,5,1,69,5916.666667
4/30/18 0:00,3665,1,1,1,3,0,5,4,60,7750
3/31/18 0:00,3666,0,1,0,6,0,6,1,94,4500
6/30/18 0:00,3667,1,0,1,1,0,5,3,34,4583.333333
8/31/18 0:00,3668,0,1,0,1,0,6,4,32,4833.333333
5/31/18 0:00,3669,0,1,0,1,0,6,5,37,6250
2/28/18 0:00,3670,1,1,1,2,0,5,5,77,6416.666667
11/30/17 0:00,3671,1,1,1,2,0,4,4,46,4916.666667
8/31/18 0:00,3672,1,1,0,1,0,6,1,69,5250
6/30/18 0:00,3673,0,1,0,6,0,5,1,37,1666.666667
4/30/18 0:00,3674,1,1,1,6,1,5,2,72,7666.666667
4/30/18 0:00,3675,1,1,0,1,5,4,3,49,5750
6/30/18 0:00,3676,0,1,0,1,3,5,1,83,7083.333333
9/30/18 0:00,3677,0,1,1,5,1,2,4,31,6500
8/31/18 0:00,3678,1,1,0,1,0,5,4,38,4250
7/31/18 0:00,3679,1,0,1,3,0,3,1,40,4250
8/31/18 0:00,3680,1,1,0,6,0,5,3,32,6000
1/31/18 0:00,3681,0,1,1,2,2,1,2,55,7166.666667
11/30/17 0:00,3682,1,1,0,1,0,1,4,43,3833.333333
1/31/18 0:00,3683,1,0,0,3,3,6,1,59,5750
7/31/18 0:00,3684,0,1,0,5,2,4,5,53,1750
11/30/17 0:00,3685,1,0,0,2,3,4,3,61,1500
6/30/18 0:00,3686,1,0,1,1,0,6,4,52,6750
4/30/18 0:00,3687,0,1,1,3,1,6,5,39,4916.666667
3/31/18 0:00,3688,0,1,0,2,0,2,4,77,5333.333333
9/30/18 0:00,3689,1,1,0,2,0,5,5,44,3166.666667
8/31/18 0:00,3690,0,1,1,2,4,3,1,206,7083.333333
5/31/18 0:00,3691,1,1,0,6,0,3,4,84,5750
4/30/18 0:00,3692,1,0,0,1,5,1,1,35,3583.333333
1/31/18 0:00,3693,1,0,0,6,0,6,2,49,5000
10/31/17 0:00,3694,1,1,0,2,0,4,1,82,4750
2/28/18 0:00,3695,0,1,0,1,2,1,4,32,4500
8/31/18 0:00,3696,0,1,1,2,3,2,3,40,5750
11/30/17 0:00,3697,1,1,0,1,4,6,1,57,6333.333333
5/31/18 0:00,3698,1,1,0,2,0,6,1,65,5833.333333
11/30/17 0:00,3699,1,1,1,2,0,5,2,60,6916.666667
2/28/18 0:00,3700,1,0,1,2,2,1,4,84,3916.666667
11/30/17 0:00,3701,0,1,0,3,0,2,2,25,3666.666667
12/31/17 0:00,3702,1,0,0,3,4,3,2,1003,833.3333333
12/31/17 0:00,3703,1,0,0,3,4,3,2,1003,833.3333333
1/31/18 0:00,3704,1,0,1,2,0,4,1,83,2250
11/30/17 0:00,3705,1,1,0,3,0,5,2,36,8166.666667
4/30/18 0:00,3706,1,1,1,3,4,3,3,91,3500
10/31/18 0:00,3707,1,1,0,2,2,5,1,79,3500
7/31/18 0:00,3708,1,0,0,3,0,2,2,84,4000
4/30/18 0:00,3709,0,1,0,3,4,6,1,85,4750
11/30/17 0:00,3710,1,1,0,3,2,1,4,62,4666.666667
10/31/17 0:00,3711,1,1,1,2,0,3,5,33,5583.333333
10/31/17 0:00,3712,0,1,0,1,0,4,3,35,7166.666667
2/28/18 0:00,3713,1,1,1,1,2,1,5,68,3666.666667
6/30/18 0:00,3714,0,0,1,6,0,4,3,1003,4083.333333
1/31/18 0:00,3715,1,1,0,3,0,5,5,49,8833.333333
6/30/18 0:00,3716,1,1,0,1,0,1,1,41,5333.333333
9/30/18 0:00,3717,0,1,0,2,0,6,4,24,5500
2/28/18 0:00,3718,1,0,1,2,0,5,1,49,4500
1/31/18 0:00,3719,1,1,0,6,0,4,5,82,5000
11/30/17 0:00,3720,1,1,0,1,2,5,1,69,3666.666667
4/30/18 0:00,3721,0,1,1,6,0,6,4,41,5083.333333
6/30/18 0:00,3722,1,1,1,2,2,5,1,25,5416.666667
5/31/18 0:00,3723,0,1,0,2,0,6,4,67,5333.333333
8/31/18 0:00,3724,0,0,0,1,0,6,5,33,5583.333333
3/31/18 0:00,3725,0,0,1,2,0,6,5,35,3416.666667
4/30/18 0:00,3726,1,1,0,2,0,4,5,51,4250
6/30/18 0:00,3727,0,0,0,2,1,6,2,69,6416.666667
10/31/17 0:00,3728,1,1,0,1,0,5,4,1003,2416.666667
5/31/18 0:00,3729,0,1,0,1,0,5,2,42,6333.333333
10/31/18 0:00,3730,0,1,0,1,1,1,2,71,6750
2/28/18 0:00,3731,0,1,0,3,0,6,1,83,6750
6/30/18 0:00,3732,1,1,1,3,0,1,1,65,4750
2/28/18 0:00,3733,1,1,1,2,0,6,2,68,7083.333333
10/31/17 0:00,3734,1,0,0,4,0,6,1,1003,7250
11/30/17 0:00,3735,0,1,0,3,0,3,3,66,7333.333333
12/31/17 0:00,3736,1,1,0,2,1,6,1,36,5000
6/30/18 0:00,3737,0,1,0,5,0,5,2,40,3833.333333
12/31/17 0:00,3738,1,1,0,6,5,6,4,52,4833.333333
4/30/18 0:00,3739,1,1,0,2,0,5,5,47,6083.333333
2/28/18 0:00,3740,1,1,0,2,0,6,3,48,4083.333333
12/31/17 0:00,3741,1,1,1,2,2,6,4,43,6583.333333
2/28/18 0:00,3742,1,1,0,1,0,3,3,68,5750
7/31/18 0:00,3743,1,1,1,1,0,5,5,71,5250
2/28/18 0:00,3744,0,1,1,1,0,6,2,62,5750
4/30/18 0:00,3745,1,1,1,2,2,6,2,38,4833.333333
2/28/18 0:00,3746,1,1,0,3,0,4,1,55,6833.333333
10/31/17 0:00,3747,0,0,0,3,2,1,3,85,7083.333333
11/30/17 0:00,3748,0,1,0,3,0,6,4,53,5583.333333
5/31/18 0:00,3749,1,1,1,2,2,2,1,72,4750
1/31/18 0:00,3750,1,1,1,3,5,4,1,39,6500
4/30/18 0:00,3751,0,0,1,2,0,4,1,74,7083.333333
8/31/18 0:00,3752,0,1,0,3,0,2,5,83,8250
9/30/18 0:00,3753,1,0,0,4,0,1,3,25,2166.666667
11/30/17 0:00,3754,1,0,1,5,1,3,1,71,4500
8/31/18 0:00,3755,1,1,0,2,4,6,2,52,5166.666667
3/31/18 0:00,3756,1,1,0,5,4,1,3,34,1916.666667
2/28/18 0:00,3757,1,1,0,5,0,5,1,33,4916.666667
10/31/18 0:00,3758,0,1,0,6,2,4,5,81,4250
7/31/18 0:00,3759,1,1,1,6,0,5,1,42,3166.666667
2/28/18 0:00,3760,0,1,0,3,0,4,1,64,4500
2/28/18 0:00,3761,1,0,0,2,1,6,5,25,5500
6/30/18 0:00,3762,0,1,0,2,0,6,4,41,3500
